,Name,Lyric
121, 真材實料的我,"作詞：Dr. Moon作曲：林俊傑用功 練功 看我 大力發功有料 就要牛氣轟轟好夢 美夢 大夢 或白日夢過癮 就勇敢的追夢真材實料不怕琢磨 我要high出自我青春放肆機會不多 出招別怕太多過癮 不是隨便說說 不是隨便做做真材實料勇敢做 喔放手為愛衝衝 滿腔熱血怦怦真材實料的我用功 練功 看我 大力發功有料 就要牛氣轟轟更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 好夢 美夢 大夢 或白日夢過癮 就勇敢的追夢真材實料不怕琢磨 我要high出自我青春放肆機會不多 出招別怕太多過癮 不是隨便說說 不是隨便做做真材實料勇敢做 喔放手為愛衝衝 滿腔熱血怦怦真材實料的我真材實料的我過癮 不是隨便說說 不是隨便做做真材實料勇敢做 喔放手為愛衝衝 滿腔熱血怦怦真材實料的我[00:00.14]林俊傑 ─ 真材實料的我[00:12.00]作詞：Dr. Moon[00:14.45]作曲：林俊傑[00:19.35][00:23.62]用功 練功 看我 大力發功[00:27.75]有料 就要牛氣轟轟[00:32.63]好夢 美夢 大夢 或白日夢[00:36.37]過癮 就勇敢的追夢[00:39.98][00:40.50]真材實料不怕琢磨 我要high出自我[00:48.75]青春放肆機會不多 出招別怕太多[00:55.42][00:56.26]過癮 不是隨便說說 不是隨便做做[01:01.65]真材實料勇敢做 喔[01:05.85]放手為愛衝衝 滿腔熱血怦怦[01:10.21]真材實料的我[01:13.86][01:15.00]用功 練功 看我 大力發功[01:19.01]有料 就要牛氣轟轟[01:23.36]好夢 美夢 大夢 或白日夢[01:27.51]過癮 就勇敢的追夢[01:30.90][01:31.64]真材實料不怕琢磨 我要high出自我[01:41.00]機會不多 出招別怕太多[01:46.70][01:47.37]過癮 不是隨便說說 不是隨便做做[01:52.84]真材實料勇敢做 喔[01:57.04]放手為愛衝衝 滿腔熱血怦怦[02:01.46]真材實料的我[02:04.85][02:38.56]過癮 不是隨便說說 不是隨便做做[02:44.18]真材實料勇敢做 喔[02:48.38]放手為愛衝衝 滿腔熱血怦怦[02:52.74]真材實料的我[03:00.38]真材實料的我[03:05.50]真材實料的我[03:09.52]真材實料的我[03:14.15]
"
122, I AM,"作詞：林秋離作曲：林俊傑落在手裡一顆淚滴 清澈地卻已溶化活在人間 我的壓力和疑惑愛和理想怎麼評量 闖過難關避開受傷其實我和凡人都一樣擔心路會走錯方向 擔心她不放在心上擔心生命不再充滿渴望It's when I'm weak then I am strong我脆弱 卻不退縮更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 確定路在對的方向 確定她在我的心上確定生命永遠有希望It's when I'm weak then I am strong我脆弱 卻不退縮我脆弱 卻永不退縮[00:13.01]I AM[00:16.26]作詞：林秋離[00:17.22]作曲：林俊傑[00:18.17][00:51.43]落在手裡一顆淚滴 清澈地卻已溶化[00:59.55]活在人間 我的壓力和疑惑[01:05.48][01:07.65]愛和理想怎麼評量 闖過難關避開受傷[01:15.49]其實我和凡人都一樣[01:20.52][01:23.54]擔心路會走錯方向 擔心她不放在心上[01:31.59]擔心生命不再充滿渴望[01:38.42][01:40.61]It's when I'm weak then I am strong[01:56.66]我脆弱 卻不退縮[02:07.15][02:39.68]確定路在對的方向 確定她在我的心上[02:47.32]確定生命永遠有希望[02:53.26][02:54.52]It's when I'm weak then I am strong[03:09.53][03:10.41]我脆弱 卻不退縮[03:23.38][03:42.68]我脆弱 卻永不退縮[03:56.72] 感謝 pooh  提供動態歌詞
"
123, 第幾個100天,"作詞：姚若龍作曲：林俊傑我 把愛鋪成藍天讓不安的你 一抬頭就看得見我 把心燒成火焰讓怕黑的你 擁著溫暖入眠我曉得 時間如雪 有時候會覆蓋一切但是真愛 一如倔強會重生的綠葉第幾個100天 還是很有感覺用眼睛去素描 你內心的世界第幾個100天 也像剛熱戀兩個人手一牽 連命運都改變我 把心燒成火焰讓怕黑的你 擁著溫暖入眠我曉得 時間如雪 有時候會覆蓋一切但是真愛 一如倔強會重生的綠葉更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 第幾個100天 還是很有感覺用眼睛去素描 你內心的世界第幾個100天 也像剛熱戀兩個人手一牽 連命運都改變曾有的敏感脆弱在我的胸口 你就躺下來別說了將有的固執衝動我也會擁抱你安撫著體諒你心疼著Wooh~~Yeah~~第幾個100天 越來越有感覺用眼睛去素描 你內心的世界管過多少100天 也像剛熱戀兩個人手一牽 連命運都改變當守護變信念 連淚水都很甜
"
124, 翅膀,"作詞：張思爾作曲：林俊傑JJ-PS：哈嘍!哇..大家好. (- -笑場)哈嘍!大家好,我是JJ林俊傑.嗚~! (- -搞氣氛) 謝謝大家的到來,我等了好多個100天..(- -一時緊張,笑場)謝謝大家,歡迎大家來到林俊傑的JJ Party.我記得很多很多個100天之前,在2006年我在台北小巨蛋辦過自己的個人演唱會.距離上已經很久了,今天,總算又有一次機會,有近距離的接觸,唱歌給大家聽.但是今天的表演方式可能不太一樣,今天的場地,今天的音樂,我相信會讓大家感覺到不一樣的林俊傑.因為...幾個100天之前,額...我的人生也算是經過一段比較低潮的時期.瞭解我的朋友可能知道,聲帶受損這一回事,然後...整個環境的改變,然後也讓我體會許多在整個月道路上.所以今天呢,我覺得我要帶大家到很多個100天前,有一首歌曲,讓我開啟了音樂的道路,這首歌就是我第一張專輯的這首抒情主打歌<翅膀>.同樣的機場 不同世界同樣的咖啡 不同味覺同樣的我 和我都少了一些看飛機劃過天空不見了用你給我的翅膀飛我懂這不是傷悲再高都不會累我們都說好了用你給我的翅膀飛我感覺己夠安慰更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 烏雲也不再多我們也 不為誰掉眼淚空氣中藏著 你的香味回憶裡躲著 你的眼淚 wu~~最後擁抱的溫暖 還有一些我拖著行李往前一直走 wu~~用你給我的翅膀飛我懂這不是傷悲再高都不會累我們都說好了用你給我的翅膀飛我感覺己夠安慰烏雲也不再多我們也 不為誰掉眼淚看一看回憶 是雲朵一朵朵地飄過若想要回頭 就無法翱翔oh~~~~~~~~~wu~oh~~~~再高都不會累我們都說好了用你給我的翅膀飛我感覺己夠安慰烏雲也不再多我們也 不為誰掉眼淚烏雲也不再多我們也 不為誰掉 眼淚oh~~~[00:01.29]翅膀[00:05.26]詞:張思爾[00:11.18]曲:林俊傑[00:14.58]同樣的機場 不同世界[00:21.65]同樣的咖啡 不同味覺[00:28.76]同樣的我 和我都少了一些[00:35.78]看飛機劃過天空不見了[00:46.39]用你給我的翅膀飛[00:49.97]我懂這不是傷悲[00:53.43]再高都不會累[00:56.37]我們都說好了[01:00.30]用你給我的翅膀飛[01:04.02]我感覺己夠安慰[01:07.64]烏雲也不再多[01:10.33]我們也 不為誰掉眼淚[01:23.59]~~~~間奏中~~~~[01:28.73]空氣中藏著 你的香味[01:35.74]回憶裡躲著 你的眼淚 wu~~[01:42.80]最後擁抱的溫暖 還有一些[01:49.86]我拖著行李往前一直走~~~~[01:56.22][01:57.21][02:00.49]用你給我的翅膀飛[02:03.98]我懂這不是傷悲[02:07.51]再高都不會累[02:10.49]我們都說好了[02:14.57]用你給我的翅膀飛[02:18.04]我感覺己夠安慰[02:21.67]烏雲也不再多[02:24.38]我們也 不為誰掉眼淚[02:28.66]看一看回憶 是雲朵一朵朵地飄過[02:35.77]若想要回頭 就無法翱翔[02:42.76]用你給我的翅膀飛[02:46.29]我懂這不是傷悲[02:49.87]再高都不會累[02:52.77]我們都說好了[02:56.92]用你給我的翅膀飛[03:00.45]我感覺己夠安慰[03:04.03]烏雲也不再多[03:06.74]我們也 不為誰掉眼淚[03:14.66]烏雲也不再多[03:17.37]我們也 不為誰掉 眼淚
"
125, 背對背擁抱,"作詞：林怡鳳作曲：林俊傑話總說不清楚 該怎麼明瞭一字一句像 圈套舊帳總翻不完 誰無理取鬧你的雙手甩開剛好的微妙然後戰火再燃燒我們背對背擁抱濫用沉默在咆哮愛情來不及變老葬送在烽火的玩笑我們背對背擁抱真話兜著圈子亂亂繞只是想讓我知道只是想讓你知道 愛的警告話總說不清楚 該怎麼明瞭一字一句像 圈套 yeah~舊帳總翻不完 誰無理取鬧你的雙手甩開剛好的微妙然後戰火再燃燒我們背對背擁抱更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 濫用沉默在咆哮愛情來不及變老葬送在烽火的玩笑喔...我們背對背擁抱真話兜著圈子亂亂繞只是想讓我知道只是想讓你知道 愛的警告我不要 一直到 形同陌路變成自找既然可以擁抱 就不要輕易放掉我們背對背擁抱濫用沉默在咆哮愛情來不及變老葬送在烽火的玩笑我們背對背擁抱真話兜著圈子亂亂繞只是想讓我知道只是想讓你知道 這警告只是想讓我知道只是想讓你知道 愛的 警告 感謝 林黛岑  提供歌詞 感謝 dennipan  修正歌詞 友站連結： fb　
"
126, 無法克制,"作詞：姚若龍作曲：林俊傑就讓血紅那雙唇沸騰蒼白這個人我們全都像空城需要愛來華麗變身吻到打結的眼神抱到顫抖的靈魂著了火的安全門關不住了心跳鼓聲 咚 咚 咚我無法 克制自己忍住不聞你 蘋果香的皮膚也無法 克制不去觸碰從你的耳後 滑到肩上 溫柔弧度我無法 克制不去在乎愛帶來 刺痛你的淚珠更無法 克制為你付出和世界反目 選擇一條 最難的路 Yeah~~~~Oh~~~~Yeah~~~~Oh~~~~別人口中越愚蠢在我眼裡越迷人我們的愛像星辰沒人到過誰能評論 Ho Ho Ho我無法 克制自己忍住不聞你 蘋果香的皮膚也無法 克制不去觸碰從你的耳後 滑到肩上 絕美弧度我就無法 克制不去在乎 Yeah~愛帶來 刺痛你的淚珠也無法 克制為你付出和世界反目 選擇一條 最難的險路更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Yeah~~~~~~我無法 克制自己忍住不聞你 蘋果香的皮膚也無法 克制不去觸碰從你的耳後 滑到肩上 絕美弧度我無法 克制不去在乎 Yeah~愛帶來 刺痛你的淚珠更無法 克制為你付出和世界反目 選擇一條 最難的路 Yeah~~~~Yeah~~~~~~Wu~~~~Oh~~~~~~Oh~~~~~~Wu~~~~Heh~~~~Heh~~~~JJ-PS:謝謝.<無法克制>這首歌呢,其實當初寫的時候,我給我的工作人員聽,給我的朋友聽,他們有點兒嚇到,有點兒驚喜.他們說:'誒,這首歌不太像你的風格,不太像你自己平時會寫出來的歌.'後來其實...告訴大家一個秘密,就是其實這首歌是我在最自然的狀態,在最舒服,玩音樂的狀態,拿著一把吉他,在一個空間裡面寫出來的.所以可見,這個我自己也開始發現,說:'其實林俊傑的心裡面藏著一種渴望,一種激情.'呵呵~~~~比較慢熱一點啦.嘿嘿~~~~~~那可是呢,我覺得最重要這首歌想要說的,就是表達一個,就是一種意境.就是為了愛,而去執著的一種感覺.對.(待續......)
"
127, 一個又一個,"作詞：林宇中作曲：林俊傑JJ-PS：( 接上曲 ) 說到為了愛執著,其實我覺得,執著,並不一定會覺得讓你的愛情,就是很美滿,但是愛情都要去執著,去爭取,去珍惜,是沒錯的.可是我覺得在我朋友當中,當我包括自己的整個...額...整個生活過程當中.其實我也有發現,說:'其實感情這個東西很難去..嗯..難捏?'有時候很難去..額..就是與..其說:'誒,一定會'怎樣',(然後)已經不會怎麼樣了.'可是我可能會聽很多朋友說,額..他的感情可能一次又一次的去期待,去等待,然後一次又一次的..也許傷心,害得很多我身邊的朋友就說,我自己看到說:'哦,對愛情可能會覺得..額..也許失望,或者會覺得對愛情開始害怕,'到底怎麼樣才是對的?'或者'怎麼樣才是對的人?''怎麼樣的愛情才是真的?''但是我覺得今天..因為我也在這裡,我也沒辦法跟你們分析說:'哦,應該要怎麼樣愛',因為我也沒有那麼多經驗.嘿~~只是說鼓勵大家,用這樣子的一個音樂會,近距離跟大家分享我的歌,鼓勵大家不要害怕(對愛情),所以..誒~ (掌聲響起) 誒~!這時候要掌聲一下,真的,因為呢,我總是告訴自己,'沒比..沒比下一次,或許這一次,你遇到的人,也許就是對的人.'對.(掌聲響起) 加油!呵呵~~~~~~這首歌叫做<一個又一個>.一個又一個 排隊等緣分前面丟後面撿撿到的變戀人 丟的變路人更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 一個就一個 手空著就開車寂寞就先晾著 堅強是種天份直到更好的下一個走了一個 忘了一個才懂眼淚對自己最殘忍笑著 不會不捨得來了一個 愛了一個只要確定感覺是真的怕了 就當作是上多一課這一個或許是對的人一個就一個 手空著就開車寂寞就先晾著 堅強是種天份直到更好的下一個走了一個 忘了一個才懂眼淚對自己最殘忍笑著 不會不捨得來了一個 愛了一個只要確定感覺是真的怕了 就當作是上多一課這一個或許是對的人嗚~~~~走了一個 忘了一個才懂眼淚對自己最殘忍笑著 不會不捨得來了一個 愛了一個確定感覺是真的就當作是上多一課這一個或許是對 的人對 的人
"
128, 豆漿油條,"JJ-PS：對啦,其實來了很多朋友.所以這首歌呢,下一首歌我想獻給所有好朋友,藝人朋友,媒體朋友. (- -b) 誒?歌迷朋友!哇~輕鬆的歌.不要那麼沉重嘛,對.不一定要這麼沉重.嗚~!來,Come on.喝純白的豆漿 (JJ-PS:跟著我)是純白的浪漫望著你可愛臉龐和你純真的模樣我傻傻對你 笑是你憂愁 解藥 Oh yeah~你說我就像油條很簡單卻很美好 (JJ-PS:跟我一起唱好不好?)我知道你和我 就像是豆漿油條 (JJ-PS:不夠大聲)要一起吃下去 味道才會是最好 (JJ-PS:不錯.)你需要我的傻笑 我需要你的擁抱愛情就需要這樣 它才不會單調我知道有時候 也需要吵吵鬧鬧 yeah~但始終也知道 只有你對我最好豆漿離不開油條 讓我愛你愛到老愛情就需要這樣 它才幸福美好我喝完熱豆漿 yeah~眷戀著還想要 Oh yeah~更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你吃完金黃油條女Fans:很簡單卻很美好 (JJ-PS:唱錯詞!! - -)我知道你和我就像是豆漿油條要一起吃下去味道才會是最好你需要我的傻笑 我需要你的擁抱愛情就需要這樣 它才不會單調 (JJ-PS:這是什麼?)我知道有時候也需要吵吵鬧鬧 (JJ-PS:謝謝)但始終也知道只有你對我最好 wu~豆漿離不開油條 讓我愛你愛到老愛情就需要這樣 它才幸福美好 wu~yeah~JJ-PS:這是什麼?這是油條誒.(- -b)有沒有豆漿?啊?豆漿在哪裡?這邊是不是?看一下,看一下..真的有?真的有噢!太厲害了,這個!嗚~!這是什麼時候買的?啊?昨天買的?不管了,我喝了.(- -b)啊?我抽錯地方了..謝謝!謝謝!我是豆漿,你們油條好不好?不是...不是...你們是豆漿,我是油條.待會見,有點兒冷.拜拜!
"
129, 媽媽的娜魯娃,"(feat.小艾)作詞：張美香 許環良作曲：林俊傑女：昨夜又夢見你 叫著我的名字你說我是山裡的孩子 風中的寶貝靜靜守護山林 黑暗中的精靈眼睜睜看著相思樹倒下 淚隨河 流向遠方厚一漾娜魯娃 風中的娜魯娃夢裡的百合花 還會不會長大媽媽的娜魯娃 呼喚著我雨再大我不怕 勇敢的娜魯娃男:昨夜又夢見你 叫著我的名字你說我是山裡的孩子 風中的寶貝靜靜守護山林 黑暗中的精靈眼睜睜看著相思樹倒下 淚隨河 流向遠方厚一漾娜魯娃 風中的娜魯娃夢裡的百合花 還會不會長大媽媽的娜魯娃 呼喚著我雨再大我不怕 勇敢的娜魯娃合:厚一漾娜魯娃 風中的娜魯娃夢裡的百合花 還會不會長大媽媽的娜魯娃 呼喚著我雨再大我不怕 勇敢的娜魯娃女:雨再大我不怕 勇敢的更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 合:娜魯娃JJ-PS:我們再次給包小艾掌聲鼓勵鼓勵好不好?哇...小艾呢,幫我唱Demo,<媽媽的娜魯娃>這首歌曲的Demo,這位'美女',她很漂亮噢!而且她很可愛,她在學校裡面是非常優秀的一位學生,又會唱歌,又有才華,又會彈鋼琴,又會打鼓,學校的成績又是班上最好的,所以,其實我認識小艾的時候,其實我覺得我以她為榮,覺得她真的是台灣原住民的驕傲!嗚~!今天很開心能夠請小艾來到現場,而且, (對小艾說) 你的媽媽也來了,對不對?媽媽在哪裡? (小艾的媽媽上場) 嗨~!你弟弟也來了,對不對?你弟弟會打鼓,對不對?我看他在綵排的時候,他一直跟著音樂,(弟弟說:)'哇,你們是音樂之家誒,很厲害.'所以呢,其實我有跟媒體提過說:有機會呢,我要跟小艾繼續合作,希望有一天可以幫她發一張自己的個人專輯.呵呵~~加油加油,小艾.我們在此謝謝小艾.謝謝!
"
130, 愛與希望,"作詞：王雅君作曲：林俊傑JJ-PS：( 接上曲 ) 這一次呢,發行我的專輯,我有機會到了很多地方,尤其是到了小艾的家鄉,學校裡面去認識大家,然後我發現我學到了很多東西,我發現這幾年來,其實發生很多事情,讓我們覺得,我們的地球真的生病了,這是非常真的必須要真的是去嚴肅探討的一件事情.所以我希望呢,就是可以,額,呼籲大家啦,就是好好的照顧自己的家鄉,自己的地球.我覺得,注意一下,關心一下環保,真的是一個我們每個人的一個責任.對不對?而且..明天呢,明天是3月27號.等一下,明天3月27號是不是非常特別的一個日子?那是'地球一小時'的一個活動,你們知道什麼是'地球一小時'嗎?(Fans:不知道!)就是全世界的朋友們,一個小時我們都關燈,為了來做這樣的一個..付出一點小小心意來環保,來省點.好不好?我們明天記住'地球一小時',好嗎?(Fans:好!)好,接下來呢,有我們的小小心意呢,我相信全世界會是更好的地方,全世界會充滿愛與希望.大地被搖晃著天空突然黑了我的心也被震碎了下一秒瓦解了 淚堆積成了河更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 但明天是好的我們要堅定著愛 讓我們不放棄 活著還要繼續和大自然拔河當愛與希望 投射炙熱的太陽昨日淚光 會隨時間都蒸發別輕易放棄 明天要許更多願望裝滿了勇氣 就更有力量當愛與希望 倒映暖暖的月亮再回頭望 又是築好的家鄉我知道未來 還有好多路要闖我打開了窗 看見了晴朗oh~~~~~~oh yeah~~~~wo~~~~當愛與希望 投射炙熱的太陽昨日淚光 會隨時間都蒸發別輕易放棄 明天要許更多願望裝滿了勇氣 就更有力量當愛與希望 倒映暖暖的月亮再回頭望 又是築好的家鄉我知道未來 還有好多路要闖我打開了窗 看見了晴朗我知道未來 還有好多路要闖我打開了窗 看見了 晴朗
"
